row_index,date_token,bundle_code,bundle_name,price
503,20251011,3652,STRZ DO PAKIETU,110.0
504,20251011,3643,MASKA KERASTASE DO PAKIETU,1.0
505,20251011,3346,KOLOR WL DL+CZESANIE,350.0
506,20251011,3457,PASEMKA +1 KOLOR WL.KR,385.0
507,20251011,3345,KOLOR WL SR+CZESANIE,295.0
508,20251011,3345,KOLOR WL SR+CZESANIE,295.0
509,20251011,3643,MASKA KERASTASE DO PAKIETU,1.0
510,20251011,3346,KOLOR WL DL+CZESANIE,350.0
511,20251011,3333,PAKIET WL DL,96.0
512,20251011,3333,PAKIET WL DL,96.0
513,20251011,3333,PAKIET WL DL,96.0
514,20251011,3336,PAKIET  WL DL,129.0
515,20251011,3335,PAKIET  WL SR,129.0
516,20251011,3332,PAKIET  WL SR,96.0
517,20251011,3336,PAKIET  WL DL,129.0
518,20251011,3643,MASKA KERASTASE DO PAKIETU,1.0
519,20251011,3346,KOLOR WL DL+CZESANIE,350.0
520,20251011,3643,MASKA KERASTASE DO PAKIETU,1.0
521,20251011,3345,KOLOR WL SR+CZESANIE,295.0
522,20251011,3652,STRZ DO PAKIETU,110.0
523,20251011,3643,MASKA KERASTASE DO PAKIETU,1.0
524,20251011,3344,KOLOR WL KR+ CZESANIE,275.0
525,20251011,3334,PAKIET WL KR,129.0
526,20251011,3333,PAKIET WL DL,96.0
527,20251011,3335,PAKIET  WL SR,129.0
528,20251011,3341,CHLOPIEC NAST. DO 18LAT,79.0
529,20251011,3341,CHLOPIEC NAST. DO 18LAT,79.0
530,20251011,3337,PAKIET  PAN,99.0
531,20251011,3482,3D PAS+ 2 KOLORY WL.DL,560.0
532,20251011,3345,KOLOR WL SR+CZESANIE,295.0
533,20251011,3336,PAKIET  WL DL,129.0
534,20251011,3354,PASEMKA WL SR+CZES,340.0
535,20251012,3333,PAKIET WL DL,0.0
536,20251012,3337,PAKIET  PAN,99.0
537,20251012,3336,PAKIET  WL DL,129.0
538,20251012,3335,PAKIET  WL SR,129.0
539,20251012,3336,PAKIET  WL DL,129.0
540,20251012,3643,MASKA KERASTASE DO PAKIETU,1.0
541,20251012,3346,KOLOR WL DL+CZESANIE,350.0
542,20251012,3346,KOLOR WL DL+CZESANIE,350.0
543,20251012,3345,KOLOR WL SR+CZESANIE,295.0
544,20251012,3341,CHLOPIEC NAST. DO 18LAT,79.0
545,20251012,3336,PAKIET  WL DL,129.0
546,20251012,3648,CZES Z AMP + MASK,240.0
547,20251012,3333,PAKIET WL DL,96.0
548,20251012,3337,PAKIET  PAN,99.0
549,20251012,3643,MASKA KERASTASE DO PAKIETU,1.0
550,20251012,3345,KOLOR WL SR+CZESANIE,295.0
551,20251012,3346,KOLOR WL DL+CZESANIE,350.0
552,20251012,3643,MASKA KERASTASE DO PAKIETU,1.0
553,20251012,3333,PAKIET WL DL,96.0
554,20251012,3345,KOLOR WL SR+CZESANIE,295.0
555,20251012,3335,PAKIET  WL SR,129.0
556,20251012,3336,PAKIET  WL DL,129.0
557,20251012,3336,PAKIET  WL DL,129.0
558,20251013,3643,MASKA KERASTASE DO PAKIETU,1.0
559,20251013,3346,KOLOR WL DL+CZESANIE,350.0
560,20251013,3652,STRZ DO PAKIETU,110.0
561,20251013,3337,PAKIET  PAN,99.0
562,20251013,3441,STRZYZENIE MESKIE MASZYNKA,79.0
563,20251013,3332,PAKIET  WL SR,96.0
564,20251013,3648,CZES Z AMP + MASK,240.0
565,20251013,3332,PAKIET  WL SR,96.0
566,20251013,3555,PROM.W GODZ 7-13 PANI,99.0
567,20251013,3332,PAKIET  WL SR,0.0
568,20251013,3332,PAKIET  WL SR,96.0
569,20251013,3333,PAKIET WL DL,96.0
570,20251013,3333,PAKIET WL DL,96.0
571,20251013,3555,PROM.W GODZ 7-13 PANI,99.0
572,20251013,3337,PAKIET  PAN,99.0
573,20251013,3574,MASKA+ AMP +BOS,179.0
574,20251013,3341,CHLOPIEC NAST. DO 18LAT,79.0
575,20251013,3555,PROM.W GODZ 7-13 PANI,99.0
576,20251013,3555,PROM.W GODZ 7-13 PANI,99.0
577,20251013,3333,PAKIET WL DL,96.0
578,20251013,3337,PAKIET  PAN,99.0
579,20251013,3458,PASEMKA + 1 KOLOR WL.SR,425.0
580,20251013,3574,MASKA+ AMP +BOS,179.0
581,20251013,3652,STRZ DO PAKIETU,110.0
582,20251013,3361,KOLOR Z BALEYAGE WL. DL,460.0
583,20251013,3652,STRZ DO PAKIETU,110.0
584,20251013,3555,PROM.W GODZ 7-13 PANI,99.0
585,20251013,3339,PAKIET STUDENT,89.0
586,20251013,3360,KOLOR Z BALEYAGE WL. SR,415.0
587,20251013,3333,PAKIET WL DL,96.0
588,20251013,3459,PASEMKA + 1 KOLOR WL.DL,470.0
589,20251013,3346,KOLOR WL DL+CZESANIE,350.0
590,20251013,3346,KOLOR WL DL+CZESANIE,350.0
591,20251013,3652,STRZ DO PAKIETU,110.0
592,20251013,3334,PAKIET WL KR,129.0
593,20251013,3335,PAKIET  WL SR,129.0
594,20251013,3337,PAKIET  PAN,99.0
595,20251013,3335,PAKIET  WL SR,129.0
596,20251013,3337,PAKIET  PAN,99.0
597,20251013,3336,PAKIET  WL DL,129.0
598,20251013,3335,PAKIET  WL SR,129.0
599,20251013,3359,KOLOR Z BALEYAGE WL. KR,375.0
600,20251013,3337,PAKIET  PAN,99.0
601,20251013,3337,PAKIET  PAN,99.0
602,20251013,3343,DZIEWCZYNKA DO 18 LAT,99.0
603,20251013,3338,PAKIET STUDENTKA,99.0
604,20251013,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
605,20251013,3335,PAKIET  WL SR,129.0
606,20251013,3648,CZES Z AMP + MASK,240.0
607,20251013,3335,PAKIET  WL SR,129.0
608,20251013,3333,PAKIET WL DL,96.0
609,20251013,3346,KOLOR WL DL+CZESANIE,350.0
610,20251013,3643,MASKA KERASTASE DO PAKIETU,1.0
611,20251013,3643,MASKA KERASTASE DO PAKIETU,1.0
612,20251013,3643,MASKA KERASTASE DO PAKIETU,1.0
613,20251013,3337,PAKIET  PAN,99.0
614,20251013,3385,TRWALA KLAS SR,400.0
615,20251013,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
616,20251014,3333,PAKIET WL DL,96.0
617,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
618,20251014,3364,CZESANIE ASYSTENT,69.0
619,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
620,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
621,20251014,3337,PAKIET  PAN,99.0
622,20251014,3332,PAKIET  WL SR,96.0
623,20251014,3345,KOLOR WL SR+CZESANIE,295.0
624,20251014,3608,DOP£ATA LOREAL,40.0
625,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
626,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
627,20251014,3333,PAKIET WL DL,96.0
628,20251014,3333,PAKIET WL DL,96.0
629,20251014,3459,PASEMKA + 1 KOLOR WL.DL,470.0
630,20251014,3346,KOLOR WL DL+CZESANIE,350.0
631,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
632,20251014,3337,PAKIET  PAN,99.0
633,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
634,20251014,3344,KOLOR WL KR+ CZESANIE,275.0
635,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
636,20251014,3343,DZIEWCZYNKA DO 18 LAT,99.0
637,20251014,3346,KOLOR WL DL+CZESANIE,350.0
638,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
639,20251014,3555,PROM.W GODZ 7-13 PANI,99.0
640,20251014,3338,PAKIET STUDENTKA,99.0
641,20251014,3345,KOLOR WL SR+CZESANIE,295.0
642,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
643,20251014,3346,KOLOR WL DL+CZESANIE,350.0
644,20251014,3643,MASKA KERASTASE DO PAKIETU,1.0
645,20251014,3345,KOLOR WL SR+CZESANIE,295.0
646,20251014,3337,PAKIET  PAN,99.0
647,20251014,3337,PAKIET  PAN,99.0
648,20251014,3337,PAKIET  PAN,99.0
649,20251014,3335,PAKIET  WL SR,129.0
650,20251014,3335,PAKIET  WL SR,129.0
651,20251014,3360,KOLOR Z BALEYAGE WL. SR,415.0
652,20251014,3334,PAKIET WL KR,129.0
653,20251014,3337,PAKIET  PAN,0.0
654,20251014,3333,PAKIET WL DL,96.0
655,20251014,3336,PAKIET  WL DL,129.0
656,20251014,3337,PAKIET  PAN,99.0
657,20251014,3333,PAKIET WL DL,0.0
658,20251014,3333,PAKIET WL DL,96.0
659,20251014,3333,PAKIET WL DL,96.0
660,20251014,3341,CHLOPIEC NAST. DO 18LAT,79.0
661,20251014,3337,PAKIET  PAN,99.0
662,20251014,3459,PASEMKA + 1 KOLOR WL.DL,470.0
663,20251015,3337,PAKIET  PAN,0.0
664,20251015,3333,PAKIET WL DL,96.0
665,20251015,3333,PAKIET WL DL,96.0
666,20251015,3333,PAKIET WL DL,0.0
667,20251015,3333,PAKIET WL DL,96.0
668,20251015,3333,PAKIET WL DL,96.0
669,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
670,20251015,3333,PAKIET WL DL,96.0
671,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
672,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
673,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
674,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
675,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
676,20251015,3555,PROM.W GODZ 7-13 PANI,99.0
677,20251015,3337,PAKIET  PAN,99.0
678,20251015,3333,PAKIET WL DL,96.0
679,20251015,3333,PAKIET WL DL,96.0
680,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
681,20251015,3345,KOLOR WL SR+CZESANIE,295.0
682,20251015,3337,PAKIET  PAN,99.0
683,20251015,3333,PAKIET WL DL,96.0
684,20251015,3345,KOLOR WL SR+CZESANIE,295.0
685,20251015,3333,PAKIET WL DL,96.0
686,20251015,3333,PAKIET WL DL,48.0
687,20251015,3332,PAKIET  WL SR,96.0
688,20251015,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
689,20251015,3335,PAKIET  WL SR,129.0
690,20251015,3341,CHLOPIEC NAST. DO 18LAT,79.0
691,20251015,3343,DZIEWCZYNKA DO 18 LAT,99.0
692,20251015,3345,KOLOR WL SR+CZESANIE,295.0
693,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
694,20251015,3574,MASKA+ AMP +BOS,179.0
695,20251015,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
696,20251015,3337,PAKIET  PAN,99.0
697,20251015,3335,PAKIET  WL SR,129.0
698,20251015,3346,KOLOR WL DL+CZESANIE,350.0
699,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
700,20251015,3349,BALEYAGE WL DL ODB+CZES,370.0
701,20251015,3652,STRZ DO PAKIETU,110.0
702,20251015,3333,PAKIET WL DL,96.0
703,20251015,3336,PAKIET  WL DL,129.0
704,20251015,3345,KOLOR WL SR+CZESANIE,295.0
705,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
706,20251015,3345,KOLOR WL SR+CZESANIE,295.0
707,20251015,3652,STRZ DO PAKIETU,110.0
708,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
709,20251015,3344,KOLOR WL KR+ CZESANIE,275.0
710,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
711,20251015,3345,KOLOR WL SR+CZESANIE,295.0
712,20251015,3652,STRZ DO PAKIETU,110.0
713,20251015,3643,MASKA KERASTASE DO PAKIETU,1.0
714,20251015,3337,PAKIET  PAN,99.0
715,20251015,3337,PAKIET  PAN,99.0
716,20251015,3337,PAKIET  PAN,99.0
717,20251015,3459,PASEMKA + 1 KOLOR WL.DL,470.0
718,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
719,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
720,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
721,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
722,20251016,3346,KOLOR WL DL+CZESANIE,350.0
723,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
724,20251016,3333,PAKIET WL DL,96.0
725,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
726,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
727,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
728,20251016,3346,KOLOR WL DL+CZESANIE,350.0
729,20251016,3608,DOP£ATA LOREAL,40.0
730,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
731,20251016,3362,CZES. WL.PRZEDLUZANYCH,137.0
732,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
733,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
734,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
735,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
736,20251016,3345,KOLOR WL SR+CZESANIE,295.0
737,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
738,20251016,3346,KOLOR WL DL+CZESANIE,350.0
739,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
740,20251016,3555,PROM.W GODZ 7-13 PANI,99.0
741,20251016,3346,KOLOR WL DL+CZESANIE,350.0
742,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
743,20251016,3333,PAKIET WL DL,0.0
744,20251016,3337,PAKIET  PAN,0.0
745,20251016,3337,PAKIET  PAN,99.0
746,20251016,3337,PAKIET  PAN,99.0
747,20251016,3333,PAKIET WL DL,96.0
748,20251016,3338,PAKIET STUDENTKA,99.0
749,20251016,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
750,20251016,3336,PAKIET  WL DL,129.0
751,20251016,3333,PAKIET WL DL,96.0
752,20251016,3333,PAKIET WL DL,96.0
753,20251016,3336,PAKIET  WL DL,129.0
754,20251016,3333,PAKIET WL DL,96.0
755,20251016,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
756,20251016,3354,PASEMKA WL SR+CZES,340.0
757,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
758,20251016,3336,PAKIET  WL DL,129.0
759,20251016,3335,PAKIET  WL SR,129.0
760,20251016,3336,PAKIET  WL DL,129.0
761,20251016,3346,KOLOR WL DL+CZESANIE,350.0
762,20251016,3333,PAKIET WL DL,96.0
763,20251016,3335,PAKIET  WL SR,129.0
764,20251016,3650,CES Z MASK KERASTASE/LOREAL,140.0
765,20251016,3333,PAKIET WL DL,96.0
766,20251016,3337,PAKIET  PAN,99.0
767,20251016,3335,PAKIET  WL SR,129.0
768,20251016,3335,PAKIET  WL SR,129.0
769,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
770,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
771,20251016,3346,KOLOR WL DL+CZESANIE,350.0
772,20251016,3345,KOLOR WL SR+CZESANIE,295.0
773,20251016,3652,STRZ DO PAKIETU,110.0
774,20251016,3335,PAKIET  WL SR,129.0
775,20251016,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
776,20251016,3332,PAKIET  WL SR,96.0
777,20251016,3335,PAKIET  WL SR,129.0
778,20251016,3338,PAKIET STUDENTKA,99.0
779,20251016,3482,3D PAS+ 2 KOLORY WL.DL,530.0
780,20251016,3643,MASKA KERASTASE DO PAKIETU,1.0
781,20251016,3346,KOLOR WL DL+CZESANIE,350.0
782,20251017,3333,PAKIET WL DL,96.0
783,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
784,20251017,3333,PAKIET WL DL,96.0
785,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
786,20251017,3333,PAKIET WL DL,96.0
787,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
788,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
789,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
790,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
791,20251017,3333,PAKIET WL DL,96.0
792,20251017,3337,PAKIET  PAN,99.0
793,20251017,3337,PAKIET  PAN,99.0
794,20251017,3555,PROM.W GODZ 7-13 PANI,99.0
795,20251017,3337,PAKIET  PAN,99.0
796,20251017,3337,PAKIET  PAN,99.0
797,20251017,3333,PAKIET WL DL,96.0
798,20251017,3337,PAKIET  PAN,99.0
799,20251017,3337,PAKIET  PAN,99.0
800,20251017,3361,KOLOR Z BALEYAGE WL. DL,460.0
801,20251017,3574,MASKA+ AMP +BOS,43.0
802,20251017,3335,PAKIET  WL SR,129.0
803,20251017,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
804,20251017,3332,PAKIET  WL SR,96.0
805,20251017,3343,DZIEWCZYNKA DO 18 LAT,99.0
806,20251017,3335,PAKIET  WL SR,129.0
807,20251017,3337,PAKIET  PAN,99.0
808,20251017,3345,KOLOR WL SR+CZESANIE,295.0
809,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
810,20251017,3341,CHLOPIEC NAST. DO 18LAT,79.0
811,20251017,3335,PAKIET  WL SR,129.0
812,20251017,3335,PAKIET  WL SR,129.0
813,20251017,3337,PAKIET  PAN,99.0
814,20251017,3346,KOLOR WL DL+CZESANIE,350.0
815,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
816,20251017,3344,KOLOR WL KR+ CZESANIE,275.0
817,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
818,20251017,3346,KOLOR WL DL+CZESANIE,350.0
819,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
820,20251017,3335,PAKIET  WL SR,129.0
821,20251017,3333,PAKIET WL DL,96.0
822,20251017,3345,KOLOR WL SR+CZESANIE,295.0
823,20251017,3652,STRZ DO PAKIETU,110.0
824,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
825,20251017,3359,KOLOR Z BALEYAGE WL. KR,375.0
826,20251017,3643,MASKA KERASTASE DO PAKIETU,1.0
827,20251017,3337,PAKIET  PAN,99.0
828,20251017,3335,PAKIET  WL SR,129.0
829,20251017,3334,PAKIET WL KR,129.0
830,20251017,3361,KOLOR Z BALEYAGE WL. DL,460.0
831,20251017,3459,PASEMKA + 1 KOLOR WL.DL,470.0
832,20251017,3574,MASKA+ AMP +BOS,179.0
833,20251017,3337,PAKIET  PAN,99.0
834,20251017,3333,PAKIET WL DL,96.0
835,20251018,3331,PAKIET  WL KR,96.0
836,20251018,3337,PAKIET  PAN,99.0
837,20251018,3336,PAKIET  WL DL,129.0
838,20251018,3335,PAKIET  WL SR,129.0
839,20251018,3340,CHLOPIEC DO 6LAT,79.0
840,20251018,3340,CHLOPIEC DO 6LAT,79.0
841,20251018,3337,PAKIET  PAN,99.0
842,20251018,3337,PAKIET  PAN,99.0
843,20251018,3335,PAKIET  WL SR,129.0
844,20251018,3337,PAKIET  PAN,99.0
845,20251018,3345,KOLOR WL SR+CZESANIE,295.0
846,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
847,20251018,3335,PAKIET  WL SR,129.0
848,20251018,3345,KOLOR WL SR+CZESANIE,295.0
849,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
850,20251018,3333,PAKIET WL DL,96.0
851,20251018,3335,PAKIET  WL SR,129.0
852,20251018,3342,DZIEWCZYNKA DO  6LAT,79.0
853,20251018,3341,CHLOPIEC NAST. DO 18LAT,79.0
854,20251018,3331,PAKIET  WL KR,96.0
855,20251018,3345,KOLOR WL SR+CZESANIE,295.0
856,20251018,3652,STRZ DO PAKIETU,110.0
857,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
858,20251018,3345,KOLOR WL SR+CZESANIE,295.0
859,20251018,3652,STRZ DO PAKIETU,110.0
860,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
861,20251018,3336,PAKIET  WL DL,129.0
862,20251018,3345,KOLOR WL SR+CZESANIE,295.0
863,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
864,20251018,3355,PASEMKA WL DL+CZES,390.0
865,20251018,3346,KOLOR WL DL+CZESANIE,350.0
866,20251018,3650,CES Z MASK KERASTASE/LOREAL,140.0
867,20251018,3648,CZES Z AMP + MASK,240.0
868,20251018,3333,PAKIET WL DL,96.0
869,20251018,3335,PAKIET  WL SR,129.0
870,20251018,3335,PAKIET  WL SR,129.0
871,20251018,3336,PAKIET  WL DL,129.0
872,20251018,3336,PAKIET  WL DL,129.0
873,20251018,3341,CHLOPIEC NAST. DO 18LAT,79.0
874,20251018,3333,PAKIET WL DL,96.0
875,20251018,3341,CHLOPIEC NAST. DO 18LAT,79.0
876,20251018,3337,PAKIET  PAN,99.0
877,20251018,3346,KOLOR WL DL+CZESANIE,350.0
878,20251018,3643,MASKA KERASTASE DO PAKIETU,1.0
879,20251018,3355,PASEMKA WL DL+CZES,390.0
880,20251018,3333,PAKIET WL DL,96.0
881,20251018,3337,PAKIET  PAN,99.0
882,20251018,3333,PAKIET WL DL,96.0
883,20251018,3574,MASKA+ AMP +BOS,179.0
884,20251018,3341,CHLOPIEC NAST. DO 18LAT,79.0
885,20251018,3336,PAKIET  WL DL,129.0
886,20251019,3350,BALEYAGE WL KR KOL+CZES,207.0
887,20251019,3647,CZESANIE WLOSY DO PASA,137.0
888,20251019,3345,KOLOR WL SR+CZESANIE,295.0
889,20251019,3643,MASKA KERASTASE DO PAKIETU,1.0
890,20251019,3332,PAKIET  WL SR,96.0
891,20251019,3335,PAKIET  WL SR,129.0
892,20251019,3334,PAKIET WL KR,129.0
893,20251019,3337,PAKIET  PAN,99.0
894,20251019,3337,PAKIET  PAN,99.0
895,20251019,3345,KOLOR WL SR+CZESANIE,295.0
896,20251019,3643,MASKA KERASTASE DO PAKIETU,1.0
897,20251019,3337,PAKIET  PAN,99.0
898,20251019,3643,MASKA KERASTASE DO PAKIETU,1.0
899,20251019,3344,KOLOR WL KR+ CZESANIE,275.0
900,20251019,3333,PAKIET WL DL,96.0
901,20251019,3333,PAKIET WL DL,96.0
902,20251019,3344,KOLOR WL KR+ CZESANIE,275.0
903,20251019,3458,PASEMKA + 1 KOLOR WL.SR,425.0
904,20251019,3574,MASKA+ AMP +BOS,179.0
905,20251019,3333,PAKIET WL DL,96.0
906,20251019,3337,PAKIET  PAN,99.0
907,20251019,3345,KOLOR WL SR+CZESANIE,295.0
908,20251020,3333,PAKIET WL DL,96.0
909,20251020,3333,PAKIET WL DL,96.0
910,20251020,3555,PROM.W GODZ 7-13 PANI,99.0
911,20251020,3333,PAKIET WL DL,96.0
912,20251020,3364,CZESANIE ASYSTENT,69.0
913,20251020,3333,PAKIET WL DL,96.0
914,20251020,3333,PAKIET WL DL,96.0
915,20251020,3333,PAKIET WL DL,96.0
916,20251020,3333,PAKIET WL DL,96.0
917,20251020,3333,PAKIET WL DL,96.0
918,20251020,3344,KOLOR WL KR+ CZESANIE,275.0
919,20251020,3608,DOP£ATA LOREAL,40.0
920,20251020,3652,STRZ DO PAKIETU,110.0
921,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
922,20251020,3555,PROM.W GODZ 7-13 PANI,99.0
923,20251020,3333,PAKIET WL DL,96.0
924,20251020,3341,CHLOPIEC NAST. DO 18LAT,79.0
925,20251020,3364,CZESANIE ASYSTENT,69.0
926,20251020,3337,PAKIET  PAN,99.0
927,20251020,3333,PAKIET WL DL,96.0
928,20251020,3337,PAKIET  PAN,99.0
929,20251020,3344,KOLOR WL KR+ CZESANIE,275.0
930,20251020,3652,STRZ DO PAKIETU,110.0
931,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
932,20251020,3335,PAKIET  WL SR,129.0
933,20251020,3364,CZESANIE ASYSTENT,69.0
934,20251020,3345,KOLOR WL SR+CZESANIE,295.0
935,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
936,20251020,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
937,20251020,3333,PAKIET WL DL,96.0
938,20251020,3332,PAKIET  WL SR,96.0
939,20251020,3336,PAKIET  WL DL,129.0
940,20251020,3340,CHLOPIEC DO 6LAT,79.0
941,20251020,3337,PAKIET  PAN,99.0
942,20251020,3341,CHLOPIEC NAST. DO 18LAT,79.0
943,20251020,3345,KOLOR WL SR+CZESANIE,295.0
944,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
945,20251020,3458,PASEMKA + 1 KOLOR WL.SR,425.0
946,20251020,3482,3D PAS+ 2 KOLORY WL.DL,560.0
947,20251020,3652,STRZ DO PAKIETU,110.0
948,20251020,3441,STRZYZENIE MESKIE MASZYNKA,79.0
949,20251020,3345,KOLOR WL SR+CZESANIE,295.0
950,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
951,20251020,3333,PAKIET WL DL,96.0
952,20251020,3341,CHLOPIEC NAST. DO 18LAT,79.0
953,20251020,3337,PAKIET  PAN,99.0
954,20251020,3346,KOLOR WL DL+CZESANIE,350.0
955,20251020,3643,MASKA KERASTASE DO PAKIETU,1.0
956,20251020,3337,PAKIET  PAN,99.0
957,20251020,3336,PAKIET  WL DL,129.0
958,20251020,3334,PAKIET WL KR,129.0
959,20251020,3458,PASEMKA + 1 KOLOR WL.SR,425.0
960,20251020,3345,KOLOR WL SR+CZESANIE,295.0
961,20251020,3652,STRZ DO PAKIETU,110.0
962,20251020,3358,BAL 2 KOL WL DL,460.0
963,20251021,3332,PAKIET  WL SR,96.0
964,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
965,20251021,3333,PAKIET WL DL,96.0
966,20251021,3364,CZESANIE ASYSTENT,69.0
967,20251021,3364,CZESANIE ASYSTENT,69.0
968,20251021,3332,PAKIET  WL SR,96.0
969,20251021,3364,CZESANIE ASYSTENT,69.0
970,20251021,3332,PAKIET  WL SR,96.0
971,20251021,3332,PAKIET  WL SR,0.0
972,20251021,3346,KOLOR WL DL+CZESANIE,350.0
973,20251021,3608,DOP£ATA LOREAL,40.0
974,20251021,3643,MASKA KERASTASE DO PAKIETU,1.0
975,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
976,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
977,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
978,20251021,3337,PAKIET  PAN,99.0
979,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
980,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
981,20251021,3345,KOLOR WL SR+CZESANIE,295.0
982,20251021,3643,MASKA KERASTASE DO PAKIETU,1.0
983,20251021,3362,CZES. WL.PRZEDLUZANYCH,137.0
984,20251021,3337,PAKIET  PAN,99.0
985,20251021,3344,KOLOR WL KR+ CZESANIE,275.0
986,20251021,3643,MASKA KERASTASE DO PAKIETU,1.0
987,20251021,3555,PROM.W GODZ 7-13 PANI,99.0
988,20251021,3332,PAKIET  WL SR,96.0
989,20251021,3637,PIELEGNACJA MOLECULAR,139.0
990,20251021,3344,KOLOR WL KR+ CZESANIE,275.0
991,20251021,3643,MASKA KERASTASE DO PAKIETU,0.0
992,20251021,3335,PAKIET  WL SR,129.0
993,20251021,3364,CZESANIE ASYSTENT,69.0
994,20251021,3336,PAKIET  WL DL,129.0
995,20251021,3336,PAKIET  WL DL,129.0
996,20251021,3344,KOLOR WL KR+ CZESANIE,275.0
997,20251021,3643,MASKA KERASTASE DO PAKIETU,0.0
998,20251021,3336,PAKIET  WL DL,129.0
999,20251021,3337,PAKIET  PAN,99.0
1000,20251021,3337,PAKIET  PAN,99.0
1001,20251021,3341,CHLOPIEC NAST. DO 18LAT,79.0
1002,20251021,3336,PAKIET  WL DL,129.0
1003,20251021,3337,PAKIET  PAN,99.0
1004,20251021,3336,PAKIET  WL DL,129.0
1005,20251021,3337,PAKIET  PAN,99.0
1006,20251021,3336,PAKIET  WL DL,129.0
1007,20251021,3336,PAKIET  WL DL,129.0
1008,20251021,3343,DZIEWCZYNKA DO 18 LAT,99.0
