row_index,ticket_code,line_code,channel_code,kind_flag,date_token,worker_code,qty_token,state_flag,service_code,meta_1,meta_2,group_code,price_token_raw
418,0085,01,05,R,20260203,30,2,O,0001,1,2,00,5@
419,0085,02,05,R,20260203,30,2,O,0022,1,1,01,@
420,0085,03,05,R,20260203,30,2,O,0042,1,2,03,?Q@
421,0085,04,05,R,20260203,30,2,O,0053,1,2,12,@
422,0086,01,05,R,20260203,08,3,O,0001,1,2,00,5@
423,0086,02,05,R,20260203,08,3,O,0022,1,1,01,@
424,0086,03,05,R,20260203,30,2,O,0043,1,2,03,?Q@
425,0086,04,05,R,20260203,30,2,O,0053,1,2,12,@
426,0087,01,05,R,20260203,55,3,O,0001,1,2,00,5@
427,0087,02,05,R,20260203,12,2,O,0010,1,2,02,?K@
428,0087,03,05,R,20260203,55,3,O,0022,1,1,01,@
429,0087,04,05,R,20260203,12,2,O,0042,1,2,03,?H@
430,0087,05,05,R,20260203,12,2,O,0053,1,2,12,@
431,0088,01,05,R,20260203,08,3,O,0101,2,2,00,2@
432,0088,02,05,R,20260203,30,2,O,0137,2,2,02,O@
433,0088,03,05,R,20260203,30,2,O,0147,2,2,03,"""@"
434,0089,01,05,R,20260203,08,3,O,0003,1,2,00,2@
435,0089,02,05,R,20260203,08,3,O,0022,1,1,01,@
436,0089,03,05,R,20260203,12,2,O,0041,1,2,03,I@
437,0089,04,05,R,20260203,12,2,O,0075,1,1,06,f@
438,0089,05,05,R,20260203,08,3,O,0078,1,1,06,9@
439,0089,06,05,R,20260203,12,2,O,0053,1,2,12,@
440,0089,07,05,R,20260203,12,2,O,0007,1,2,02,@V@
441,0090,01,05,R,20260203,27,7,O,0302,3,3,16,?A@
442,0091,01,05,R,20260203,35,2,O,0003,1,2,00,7@
443,0091,02,05,R,20260203,35,2,O,0022,1,1,01,@
444,0091,03,05,R,20260203,35,2,O,0042,1,2,03,I@
445,0091,04,05,R,20260203,35,2,O,0056,1,1,04,^@
446,0091,05,05,R,20260203,35,2,O,0058,1,1,04,4@
447,0091,06,05,R,20260203,35,2,O,0076,1,1,06,@U@
448,0091,07,05,R,20260203,35,2,O,0078,1,1,06,4@
449,0091,08,05,R,20260203,35,2,O,0007,1,2,02,@V@
450,0091,09,05,R,20260203,35,2,O,0040,1,1,01,A@
451,0091,10,05,R,20260203,35,2,O,0019,1,1,01,.@
452,0091,11,05,R,20260203,35,2,O,0019,1,1,01,W@
453,0092,01,05,R,20260203,35,2,O,0202,4,4,08,?K@
454,0093,01,05,R,20260203,12,2,O,0202,4,4,08,?H@
455,0094,01,05,R,20260203,08,3,O,0101,2,2,00,5@
456,0094,02,05,R,20260203,12,2,O,0110,2,2,02,@Q@
457,0094,03,05,R,20260203,12,2,O,0147,2,2,03,"""@"
458,0095,01,05,R,20260203,08,3,O,0001,1,2,00,5@
459,0095,02,05,R,20260203,30,2,O,0010,1,2,02,?K@
460,0095,03,05,R,20260203,08,3,O,0022,1,1,01,@
461,0095,04,05,R,20260203,30,2,O,0041,1,2,03,?H@
462,0095,05,05,R,20260203,30,2,O,0053,1,2,12,@
463,0096,01,05,R,20260203,08,3,O,0001,1,2,00,5@
464,0096,02,05,R,20260203,35,2,O,0010,1,2,02,?K@
465,0096,03,05,R,20260203,08,3,O,0022,1,1,01,@
466,0096,04,05,R,20260203,35,2,O,0043,1,2,03,?H@
467,0097,01,05,R,20260203,08,3,O,0001,1,2,00,5@
468,0097,02,05,R,20260203,12,2,O,0035,1,2,02,?K@
469,0097,03,05,R,20260203,08,3,O,0022,1,1,01,@
470,0097,04,05,R,20260203,12,2,O,0041,1,2,03,3@
471,0098,01,05,R,20260203,08,3,O,0001,1,2,00,5@
472,0098,02,05,R,20260203,08,3,O,0022,1,1,01,@
473,0098,03,05,R,20260203,35,2,O,0043,1,2,03,?Q@
474,0098,04,05,R,20260203,35,2,O,0053,1,2,12,@
475,0099,01,05,R,20260203,08,3,O,0001,1,2,00,5@
476,0099,02,05,R,20260203,08,3,O,0022,1,1,01,@
477,0099,03,05,R,20260203,35,2,O,0043,1,2,03,?Q@
478,0099,04,05,R,20260203,35,2,O,0053,1,2,12,@
479,0100,01,05,R,20260203,08,3,O,0101,2,2,00,5@
480,0100,02,05,R,20260203,12,2,O,0110,2,2,02,@Q@
481,0100,03,05,R,20260203,12,2,O,0147,2,2,03,"""@"
482,0100,04,05,R,20260203,12,2,O,0150,2,2,12,@
483,0100,05,05,R,20260203,12,2,O,0185,2,1,06,?R@
484,0100,06,05,R,20260203,12,2,O,0186,2,1,06,.@
485,0101,01,05,R,20260204,31,2,O,0101,2,2,00,5@
486,0101,02,05,R,20260204,31,2,O,0110,2,2,02,@Q@
487,0101,03,05,R,20260204,31,2,O,0147,2,2,03,"""@"
488,0102,01,05,R,20260204,12,2,O,0001,1,2,00,5@
489,0102,02,05,R,20260204,12,2,O,0022,1,1,01,@
490,0102,03,05,R,20260204,12,2,O,0043,1,2,03,?Q@
491,0102,04,05,R,20260204,12,2,O,0053,1,2,12,@
492,0103,01,05,R,20260204,08,3,O,0001,1,2,00,5@
493,0103,02,05,R,20260204,08,3,O,0022,1,1,01,@
494,0103,03,05,R,20260204,12,2,O,0042,1,2,03,?Q@
495,0103,04,05,R,20260204,12,2,O,0053,1,2,12,@
496,0104,01,05,R,20260204,08,3,O,0001,1,2,00,5@
497,0104,02,05,R,20260204,08,3,O,0022,1,1,01,@
498,0104,03,05,R,20260204,48,2,O,0043,1,2,03,?Q@
499,0104,04,05,R,20260204,48,2,O,0053,1,2,12,@
500,0105,01,05,R,20260204,08,3,O,0001,1,2,00,5@
501,0105,02,05,R,20260204,08,3,O,0022,1,1,01,@
502,0105,03,05,R,20260204,48,2,O,0042,1,2,03,?Q@
503,0105,04,05,R,20260204,48,2,O,0053,1,2,12,@
504,0106,01,05,R,20260204,08,3,O,0001,1,2,00,2@
505,0106,02,05,R,20260204,12,2,O,0010,1,2,02,?K@
506,0106,03,05,R,20260204,08,3,O,0022,1,1,01,@
507,0106,04,05,R,20260204,12,2,O,0043,1,2,03,6@
508,0106,05,05,R,20260204,12,2,O,0053,1,2,12,@
509,0107,01,05,R,20260204,08,3,O,0101,2,2,00,5@
510,0107,02,05,R,20260204,31,2,O,0110,2,2,02,@Q@
511,0107,03,05,R,20260204,31,2,O,0147,2,2,03,"""@"
512,0108,01,05,R,20260204,08,3,O,0003,1,2,00,7@
513,0108,02,05,R,20260204,08,3,O,0022,1,1,01,@
514,0108,03,05,R,20260204,12,2,O,0041,1,2,03,I@
515,0108,04,05,R,20260204,12,2,O,0062,1,1,04,h@
516,0108,05,05,R,20260204,12,2,O,0065,1,1,04,>@
517,0108,06,05,R,20260204,12,2,O,0007,1,2,02,@V@
518,0108,07,05,R,20260204,12,2,O,0053,1,2,12,@
519,0109,01,05,R,20260204,94,9,O,0001,1,2,00,0KAR10WIZ AGNIESZKA JARZ?BOWSK
520,0109,02,05,R,20260204,94,9,O,0022,1,1,01,0KAR10WIZ AGNIESZKA JARZ?BOWSK
521,0109,03,05,R,20260204,94,9,O,0042,1,2,03,0KAR10WIZ AGNIESZKA JARZ?BOWSK
522,0109,04,05,R,20260204,94,9,O,0053,1,2,12,0KAR10WIZ AGNIESZKA JARZ?BOWSK
523,0110,01,05,R,20260204,08,3,O,0001,1,2,00,2@
524,0110,02,05,R,20260204,14,2,O,0010,1,2,02,?K@
525,0110,03,05,R,20260204,08,3,O,0022,1,1,01,@
526,0110,04,05,R,20260204,14,2,O,0043,1,2,03,6@
527,0110,05,05,R,20260204,14,2,O,0053,1,2,12,@
528,0111,01,05,R,20260204,48,2,O,0001,1,2,00,5@
529,0111,02,05,R,20260204,48,2,O,0022,1,1,01,@
530,0111,03,05,R,20260204,48,2,O,0043,1,2,03,?Q@
531,0111,04,05,R,20260204,48,2,O,0053,1,2,12,@
532,0112,01,05,R,20260204,08,3,O,0001,1,2,00,2@
533,0112,02,05,R,20260204,31,2,O,0010,1,2,02,?K@
534,0112,03,05,R,20260204,08,3,O,0022,1,1,01,@
535,0112,04,05,R,20260204,31,2,O,0043,1,2,03,6@
536,1,0113,01,05,R,20260204,08,3,O,0001,1,2,00
537,1,0113,02,05,R,20260204,12,2,O,0010,1,2,02
538,1,0113,03,05,R,20260204,08,3,O,0022,1,1,01
539,1,0113,04,05,R,20260204,12,2,O,0043,1,2,03
540,0114,01,05,R,20260204,06,2,O,0101,2,2,00,2@
541,0114,02,05,R,20260204,06,2,O,0137,2,2,02,O@
542,0114,03,05,R,20260204,06,2,O,0147,2,2,03,"""@"
543,0114,04,05,R,20260204,06,2,O,0150,2,2,12,@
544,0115,01,05,R,20260204,08,3,O,0001,1,2,00,2@
545,0115,02,05,R,20260204,14,2,O,0010,1,2,02,?K@
546,0115,03,05,R,20260204,08,3,O,0022,1,1,01,@
547,0115,04,05,R,20260204,14,2,O,0043,1,2,03,6@
548,0115,05,05,R,20260204,14,2,O,0053,1,2,12,@
549,0116,01,05,R,20260204,48,2,O,0001,1,2,00,5@
550,0116,02,05,R,20260204,48,2,O,0022,1,1,01,@
551,0116,03,05,R,20260204,48,2,O,0042,1,2,03,?Q@
552,0116,04,05,R,20260204,48,2,O,0053,1,2,12,@
553,0117,01,05,R,20260204,08,3,O,0001,1,2,00,2@
554,0117,02,05,R,20260204,12,2,O,0010,1,2,02,?K@
555,0117,03,05,R,20260204,08,3,O,0022,1,1,01,@
556,0117,04,05,R,20260204,12,2,O,0043,1,2,03,6@
557,0117,05,05,R,20260204,12,2,O,0053,1,2,12,@
558,0118,01,05,R,20260204,55,3,O,0101,2,2,00,5@
559,0118,02,05,R,20260204,31,2,O,0110,2,2,02,@Q@
560,0118,03,05,R,20260204,31,2,O,0147,2,2,03,"""@"
561,1,0119,01,05,R,20260204,55,3,O,0001,1,2,00
562,1,0119,02,05,R,20260204,21,2,O,0010,1,2,02
563,1,0119,03,05,R,20260204,55,3,O,0022,1,1,01
564,1,0119,04,05,R,20260204,21,2,O,0041,1,2,03
565,0120,01,05,R,20260204,94,9,O,0101,2,2,00,0PAWEL
566,0120,02,05,R,20260204,94,9,O,0110,2,2,02,0PAWEL
567,0120,03,05,R,20260204,94,9,O,0147,2,2,03,0PAWEL
568,0121,01,05,R,20260204,24,8,O,0325,3,3,18,d@
569,0122,01,05,R,20260204,24,8,O,0302,3,3,16,?A@
570,0123,01,05,R,20260204,55,3,O,0003,1,2,00,2@
571,0123,02,05,R,20260204,55,3,O,0022,1,1,01,@
572,0123,03,05,R,20260204,31,2,O,0043,1,2,03,J@
573,0123,04,05,R,20260204,31,2,O,0077,1,1,06,@o@
574,0123,05,05,R,20260204,55,3,O,0078,1,1,06,9@
575,0123,06,05,R,20260204,31,2,O,0053,1,2,12,@
576,0123,07,05,R,20260204,31,2,O,0007,1,2,02,?[@
577,0123,08,05,R,20260204,55,3,O,0019,1,1,01,.@
578,0123,09,05,R,20260204,31,2,O,0021,1,1,01,P@
579,0123,10,05,R,20260204,31,2,O,0067,1,1,06,D@
580,0124,01,05,R,20260204,21,2,O,0003,1,2,00,2@
581,0124,02,05,R,20260204,21,2,O,0022,1,1,01,@
582,0124,03,05,R,20260204,21,2,O,0042,1,2,03,I@
583,0124,04,05,R,20260204,21,2,O,0076,1,1,06,h@
584,0124,05,05,R,20260204,21,2,O,0078,1,1,06,9@
585,0124,06,05,R,20260204,21,2,O,0053,1,2,12,@
586,0125,01,05,R,20260204,24,8,O,0320,3,3,18,?a@
587,0126,01,05,R,20260204,98,9,O,0204,4,4,08,@
588,0127,01,05,R,20260204,48,2,O,0003,1,2,00,7@
589,0127,02,05,R,20260204,48,2,O,0022,1,1,01,@
590,0127,03,05,R,20260204,48,2,O,0042,1,2,03,I@
591,0127,04,05,R,20260204,48,2,O,0056,1,1,04,^@
592,0127,05,05,R,20260204,48,2,O,0058,1,1,04,4@
593,0127,06,05,R,20260204,48,2,O,0076,1,1,06,f@
594,0127,07,05,R,20260204,48,2,O,0078,1,1,06,4@
595,0127,08,05,R,20260204,48,2,O,0053,1,2,12,@
596,0127,09,05,R,20260204,48,2,O,0019,1,1,01,.@
597,0127,10,05,R,20260204,48,2,O,0020,1,1,01,P@
598,0128,01,05,R,20260204,55,3,O,0001,1,2,00,5@
599,0128,02,05,R,20260204,21,2,O,0010,1,2,02,?K@
600,0128,03,05,R,20260204,55,3,O,0022,1,1,01,@
601,0128,04,05,R,20260204,21,2,O,0043,1,2,03,?H@
602,0128,05,05,R,20260204,21,2,O,0053,1,2,12,@
603,0129,01,05,R,20260204,55,3,O,0001,1,2,00,5@
604,0129,02,05,R,20260204,35,2,O,0010,1,2,02,?K@
605,0129,03,05,R,20260204,55,3,O,0022,1,1,01,@
606,0129,04,05,R,20260204,35,2,O,0043,1,2,03,?H@
607,0130,01,05,R,20260204,24,8,O,0305,3,3,38,I@
608,0131,01,05,R,20260204,24,8,O,0325,3,3,18,d@
609,0132,01,05,R,20260204,55,3,O,0001,1,2,00,5@
610,0132,02,05,R,20260204,35,2,O,0010,1,2,02,?K@
611,0132,03,05,R,20260204,55,3,O,0022,1,1,01,@
612,0132,04,05,R,20260204,35,2,O,0043,1,2,03,?H@
613,0132,05,05,R,20260204,35,2,O,0053,1,2,12,@
614,0133,01,05,R,20260204,06,2,O,0003,1,2,00,7@
615,0133,02,05,R,20260204,06,2,O,0022,1,1,01,@
616,0133,03,05,R,20260204,06,2,O,0043,1,2,03,J@
617,0133,04,05,R,20260204,06,2,O,0057,1,1,04,d@
618,0133,05,05,R,20260204,06,2,O,0058,1,1,04,4@
619,0133,06,05,R,20260204,06,2,O,0077,1,1,06,?f@
620,0133,07,05,R,20260204,06,2,O,0078,1,1,06,4@
621,0133,08,05,R,20260204,06,2,O,0053,1,2,12,@
622,0133,09,05,R,20260204,06,2,O,0007,1,2,02,@V@
623,0133,10,05,R,20260204,06,2,O,0019,1,1,01,.@
624,0133,11,05,R,20260204,06,2,O,0040,1,1,01,A@
625,0134,01,05,R,20260204,48,2,O,0003,1,2,00,2@
626,0134,02,05,R,20260204,48,2,O,0022,1,1,01,@
627,0134,03,05,R,20260204,48,2,O,0042,1,2,03,I@
628,0134,04,05,R,20260204,48,2,O,0076,1,1,06,h@
629,0134,05,05,R,20260204,48,2,O,0078,1,1,06,9@
630,0134,06,05,R,20260204,48,2,O,0007,1,2,02,@V@
631,0134,07,05,R,20260204,48,2,O,0053,1,2,12,@
632,0135,01,05,R,20260204,24,8,O,0310,3,3,18,T@
633,0135,02,05,R,20260204,24,8,O,0316,3,3,20,?b@
634,0135,03,05,R,20260204,24,8,O,0300,3,3,16,?A@
635,0135,04,05,R,20260204,24,8,O,0301,3,3,16,?A@
636,0135,05,05,R,20260204,24,8,O,0705,3,3,36,D@
637,0136,01,05,R,20260204,31,2,O,0013,1,1,09,?]@
638,0136,02,05,R,20260204,31,2,O,0029,1,1,09,4@
639,0136,03,05,R,20260204,31,2,O,0025,1,1,09,&@
640,0136,04,05,R,20260204,31,2,O,0007,1,2,02,?[@
641,0136,05,05,R,20260204,31,2,O,0053,1,2,12,@
642,0136,06,05,R,20260204,31,2,O,0003,1,2,00,7@
643,0136,07,05,R,20260204,31,2,O,0022,1,1,01,@
644,0136,08,05,R,20260204,31,2,O,0043,1,2,03,J@
645,0136,09,05,R,20260204,31,2,O,0064,1,1,04,b@
646,0136,10,05,R,20260204,31,2,O,0065,1,1,04,>@
647,0136,11,05,R,20260204,31,2,O,0077,1,1,06,?g@
648,0136,12,05,R,20260204,31,2,O,0078,1,1,06,4@
649,0137,01,05,R,20260204,91,9,O,0213,4,4,08,^@
650,1,0138,01,05,R,20260204,14,2,O,0503,1,2,00
651,1,0138,02,05,R,20260204,14,2,O,0520,1,1,01
652,1,0138,03,05,R,20260204,14,2,O,0007,1,2,02
653,1,0139,01,05,R,20260204,14,2,O,0007,1,2,02
654,0140,01,05,R,20260204,48,2,O,0053,1,2,12,@
655,0140,02,05,R,20260204,48,2,O,0007,1,2,02,@V@
656,0140,03,05,R,20260204,55,3,O,0003,1,2,00,2@
657,0140,04,05,R,20260204,55,3,O,0022,1,1,01,@
658,0140,05,05,R,20260204,48,2,O,0042,1,2,03,I@
659,0140,06,05,R,20260204,48,2,O,0076,1,1,06,h@
660,0140,07,05,R,20260204,55,3,O,0078,1,1,06,9@
661,1,0141,01,05,R,20260204,35,2,O,0007,1,2,02
662,1,0141,02,05,R,20260204,35,2,O,0003,1,2,00
663,1,0141,03,05,R,20260204,35,2,O,0022,1,1,01
664,1,0141,04,05,R,20260204,35,2,O,0042,1,2,03
665,1,0141,05,05,R,20260204,35,2,O,0076,1,1,06
666,1,0141,06,05,R,20260204,35,2,O,0078,1,1,06
667,1,0141,07,05,R,20260204,35,2,O,0053,1,2,12
668,0142,01,05,R,20260204,21,2,O,0007,1,2,02,@V@
669,0142,02,05,R,20260204,21,2,O,0003,1,2,00,2@
670,0142,03,05,R,20260204,21,2,O,0022,1,1,01,@
671,0142,04,05,R,20260204,21,2,O,0043,1,2,03,J@
672,0142,05,05,R,20260204,21,2,O,0077,1,1,06,@o@
673,0142,06,05,R,20260204,21,2,O,0078,1,1,06,9@
674,0142,07,05,R,20260204,21,2,O,0053,1,2,12,@
675,0142,08,05,R,20260204,21,2,O,0019,1,1,01,.@
676,0142,09,05,R,20260204,21,2,O,0020,1,1,01,P@
677,1,0143,01,05,R,20260204,14,2,O,0503,1,2,00
678,1,0143,02,05,R,20260204,14,2,O,0520,1,1,01
679,1,0143,03,05,R,20260204,14,2,O,0007,1,2,02
680,0144,01,05,R,20260204,35,2,O,0007,1,2,02,@V@
681,0144,02,05,R,20260204,35,2,O,0003,1,2,00,2@
682,0144,03,05,R,20260204,35,2,O,0022,1,1,01,@
683,0144,04,05,R,20260204,35,2,O,0042,1,2,03,I@
684,0144,05,05,R,20260204,35,2,O,0076,1,1,06,@a@
685,0144,06,05,R,20260204,35,2,O,0078,1,1,06,9@
686,0144,07,05,R,20260204,35,2,O,0053,1,2,12,@
687,0144,08,05,R,20260204,35,2,O,0053,1,2,12,?M@
688,0145,01,05,R,20260204,14,2,O,0503,1,2,00,"=
??p?*@"
689,0145,02,05,R,20260204,14,2,O,0520,1,1,01,"=
??p?r@"
690,0145,03,05,R,20260204,14,2,O,0007,1,2,02,??(\??X@
691,0146,01,05,R,20260205,08,3,O,0001,1,2,00,5@
692,0146,02,05,R,20260205,08,3,O,0022,1,1,01,@
693,0146,03,05,R,20260205,14,2,O,0043,1,2,03,?Q@
694,0146,04,05,R,20260205,14,2,O,0053,1,2,12,@
695,0147,01,05,R,20260205,08,3,O,0101,2,2,00,2@
696,0147,02,05,R,20260205,12,2,O,0136,2,2,02,J@
697,0147,03,05,R,20260205,12,2,O,0147,2,2,03,"""@"
698,0147,04,05,R,20260205,12,2,O,0150,2,2,12,@
699,0148,01,05,R,20260205,48,2,O,0001,1,2,00,5@
700,0148,02,05,R,20260205,48,2,O,0022,1,1,01,@
701,0148,03,05,R,20260205,48,2,O,0043,1,2,03,?Q@
702,0148,04,05,R,20260205,48,2,O,0053,1,2,12,@
703,0149,01,05,R,20260205,08,3,O,0001,1,2,00,5@
704,0149,02,05,R,20260205,08,3,O,0022,1,1,01,@
705,0149,03,05,R,20260205,14,2,O,0043,1,2,03,?Q@
706,0149,04,05,R,20260205,14,2,O,0053,1,2,12,@
707,0150,01,05,R,20260205,08,3,O,0001,1,2,00,5@
708,0150,02,05,R,20260205,08,3,O,0022,1,1,01,@
709,0150,03,05,R,20260205,30,2,O,0043,1,2,03,?Q@
710,0150,04,05,R,20260205,30,2,O,0053,1,2,12,@
711,0151,01,05,R,20260205,12,2,O,0001,1,2,00,5@
712,0151,02,05,R,20260205,12,2,O,0022,1,1,01,@
713,0151,03,05,R,20260205,12,2,O,0041,1,2,03,?Q@
714,0151,04,05,R,20260205,12,2,O,0053,1,2,12,@
715,0152,01,05,R,20260205,08,3,O,0101,2,2,00,5@
716,0152,02,05,R,20260205,12,2,O,0110,2,2,02,@Q@
717,0152,03,05,R,20260205,12,2,O,0147,2,2,03,"""@"
718,0152,04,05,R,20260205,12,2,O,0185,2,1,06,?R@
719,0152,05,05,R,20260205,12,2,O,0186,2,1,06,.@
720,0152,06,05,R,20260205,12,2,O,0150,2,2,12,@
721,0153,01,05,R,20260205,48,2,O,0001,1,2,00,5@
722,0153,02,05,R,20260205,48,2,O,0022,1,1,01,@
723,0153,03,05,R,20260205,48,2,O,0043,1,2,03,?Q@
724,0153,04,05,R,20260205,48,2,O,0053,1,2,12,@
725,0154,01,05,R,20260205,08,3,O,0001,1,2,00,5@
726,0154,02,05,R,20260205,08,3,O,0022,1,1,01,@
727,0154,03,05,R,20260205,30,2,O,0043,1,2,03,?Q@
728,0154,04,05,R,20260205,30,2,O,0053,1,2,12,@
729,0155,01,05,R,20260205,48,2,O,0006,1,2,00,7@
730,0155,02,05,R,20260205,48,2,O,0040,1,1,01,>@
731,0155,03,05,R,20260205,48,2,O,0046,1,2,03,?S@
732,0155,04,05,R,20260205,48,2,O,0019,1,1,01,.@
733,0156,01,05,R,20260205,08,3,O,0001,1,2,00,2@
734,0156,02,05,R,20260205,12,2,O,0010,1,2,02,?K@
735,0156,03,05,R,20260205,08,3,O,0022,1,1,01,@
736,0156,04,05,R,20260205,12,2,O,0043,1,2,03,6@
737,0156,05,05,R,20260205,12,2,O,0053,1,2,12,@
738,0157,01,05,R,20260205,08,3,O,0001,1,2,00,2@
739,0157,02,05,R,20260205,12,2,O,0010,1,2,02,?K@
740,0157,03,05,R,20260205,08,3,O,0022,1,1,01,@
741,0157,04,05,R,20260205,12,2,O,0043,1,2,03,6@
742,0157,05,05,R,20260205,12,2,O,0053,1,2,12,@
743,0158,01,05,R,20260205,08,3,O,0001,1,2,00,2@
744,0158,02,05,R,20260205,30,2,O,0010,1,2,02,?K@
745,0158,03,05,R,20260205,08,3,O,0022,1,1,01,@
746,0158,04,05,R,20260205,30,2,O,0043,1,2,03,6@
747,0158,05,05,R,20260205,30,2,O,0053,1,2,12,@
748,0159,01,05,R,20260205,48,2,O,0001,1,2,00,5@
749,0159,02,05,R,20260205,48,2,O,0022,1,1,01,@
750,0159,03,05,R,20260205,48,2,O,0043,1,2,03,?Q@
751,0159,04,05,R,20260205,48,2,O,0053,1,2,12,@
752,0160,01,05,R,20260205,14,2,O,0200,4,4,08,?c@
753,0161,01,05,R,20260205,08,3,O,0001,1,2,00,2@
754,0161,02,05,R,20260205,14,2,O,0010,1,2,02,?K@
755,0161,03,05,R,20260205,08,3,O,0022,1,1,01,@
756,0161,04,05,R,20260205,14,2,O,0043,1,2,03,6@
757,0161,05,05,R,20260205,14,2,O,0053,1,2,12,@
758,0162,01,05,R,20260205,35,2,O,0003,1,2,00,5@
759,0162,02,05,R,20260205,35,2,O,0022,1,1,01,@
760,0162,03,05,R,20260205,35,2,O,0043,1,2,03,$@
761,0162,04,05,R,20260205,35,2,O,0061,1,1,04,T@
762,0162,05,05,R,20260205,35,2,O,0077,1,1,06,0p@
763,0162,06,05,R,20260205,35,2,O,0078,1,1,06,9@
764,0162,07,05,R,20260205,35,2,O,0079,1,1,06,?V@
765,0162,08,05,R,20260205,35,2,O,0053,1,2,12,@
766,0162,09,05,R,20260205,35,2,O,0007,1,2,02,@V@
767,0163,01,05,R,20260205,08,3,O,0101,2,2,00,5@
768,0163,02,05,R,20260205,12,2,O,0110,2,2,02,@Q@
769,0163,03,05,R,20260205,12,2,O,0147,2,2,03,"""@"
770,0163,04,05,R,20260205,12,2,O,0150,2,2,12,@
771,0163,05,05,R,20260205,12,2,O,0185,2,1,06,?R@
772,0163,06,05,R,20260205,12,2,O,0186,2,1,06,.@
773,0164,01,05,R,20260205,14,2,O,0003,1,2,00,2@
774,0164,02,05,R,20260205,14,2,O,0022,1,1,01,@
775,0164,03,05,R,20260205,12,2,O,0043,1,2,03,J@
776,0164,04,05,R,20260205,12,2,O,0077,1,1,06,@o@
777,0164,05,05,R,20260205,12,2,O,0078,1,1,06,9@
778,0164,06,05,R,20260205,12,2,O,0053,1,2,12,@
779,0164,07,05,R,20260205,12,2,O,0007,1,2,02,@V@
780,0165,01,05,R,20260205,48,2,O,0001,1,2,00,5@
781,0165,02,05,R,20260205,48,2,O,0022,1,1,01,@
782,0165,03,05,R,20260205,48,2,O,0042,1,2,03,?Q@
783,0166,01,05,R,20260205,08,3,O,0003,1,2,00,2@
784,0166,02,05,R,20260205,08,3,O,0022,1,1,01,@
785,0166,03,05,R,20260205,35,2,O,0041,1,2,03,I@
786,0166,04,05,R,20260205,35,2,O,0075,1,1,06,f@
787,0166,05,05,R,20260205,08,3,O,0078,1,1,06,9@
788,0166,06,05,R,20260205,35,2,O,0053,1,2,12,@
789,0166,07,05,R,20260205,35,2,O,0007,1,2,02,@V@
790,0167,01,05,R,20260205,48,2,O,0001,1,2,00,5@
791,0167,02,05,R,20260205,48,2,O,0010,1,2,02,?K@
792,0167,03,05,R,20260205,48,2,O,0022,1,1,01,@
793,0167,04,05,R,20260205,48,2,O,0042,1,2,03,?H@
794,0167,05,05,R,20260205,48,2,O,0053,1,2,12,@
795,0168,01,05,R,20260205,55,3,O,0001,1,2,00,5@
796,0168,02,05,R,20260205,21,2,O,0010,1,2,02,?K@
797,0168,03,05,R,20260205,55,3,O,0022,1,1,01,@
798,0168,04,05,R,20260205,21,2,O,0043,1,2,03,?H@
799,0168,05,05,R,20260205,21,2,O,0053,1,2,12,@
800,0169,01,05,R,20260205,30,2,O,0007,1,2,02,@V@
801,0169,02,05,R,20260205,30,2,O,0066,1,1,04,?b@
802,0169,03,05,R,20260205,30,2,O,0053,1,2,12,@
803,0169,04,05,R,20260205,30,2,O,0003,1,2,00,7@
804,0169,05,05,R,20260205,30,2,O,0022,1,1,01,@
805,0169,06,05,R,20260205,30,2,O,0043,1,2,03,J@
806,0169,07,05,R,20260205,30,2,O,0064,1,1,04,b@
807,0169,08,05,R,20260205,30,2,O,0065,1,1,04,>@
808,0169,09,05,R,20260205,30,2,O,0077,1,1,06,?g@
809,0169,10,05,R,20260205,30,2,O,0078,1,1,06,4@
810,0170,01,05,R,20260205,55,3,O,0003,1,2,00,2@
811,0170,02,05,R,20260205,55,3,O,0022,1,1,01,@
812,0170,03,05,R,20260205,21,2,O,0042,1,2,03,I@
813,0170,04,05,R,20260205,21,2,O,0076,1,1,06,h@
814,0170,05,05,R,20260205,55,3,O,0078,1,1,06,9@
815,0170,06,05,R,20260205,21,2,O,0053,1,2,12,@
816,0170,07,05,R,20260205,21,2,O,0007,1,2,02,@V@
817,0170,08,05,R,20260205,21,2,O,0012,1,1,09,?]@
818,0170,09,05,R,20260205,55,3,O,0029,1,1,09,4@
819,0170,10,05,R,20260205,21,2,O,0026,1,1,09,&@
820,0171,01,05,R,20260205,48,2,O,0101,2,2,00,2@
821,0171,02,05,R,20260205,48,2,O,0136,2,2,02,J@
822,0171,03,05,R,20260205,48,2,O,0147,2,2,03,"""@"
823,0172,01,05,R,20260205,55,3,O,0101,2,2,00,5@
824,0172,02,05,R,20260205,30,2,O,0110,2,2,02,@Q@
825,0172,03,05,R,20260205,30,2,O,0147,2,2,03,"""@"
826,0172,04,05,R,20260205,30,2,O,0150,2,2,12,@
827,0173,01,05,R,20260205,91,9,O,0213,4,4,08,^@
828,0174,01,05,R,20260205,31,2,O,0007,1,2,02,@V@
829,0174,02,05,R,20260205,31,2,O,0003,1,2,00,2@
830,0174,03,05,R,20260205,31,2,O,0022,1,1,01,@
831,0174,04,05,R,20260205,31,2,O,0043,1,2,03,J@
832,0174,05,05,R,20260205,31,2,O,0077,1,1,06,@o@
833,0174,06,05,R,20260205,31,2,O,0078,1,1,06,9@
834,0174,07,05,R,20260205,31,2,O,0053,1,2,12,@
